ObjektId,Timestamp_Month,Timestamp_Day,Timestamp_Hour,Temp_inside,Temp_outside,Consumption_kWh
82651905,6,10,20,20.6,18.1,1.62
82651905,6,10,21,20.2,14.3,1.82
82651905,6,10,22,20.7,16.3,1.89
82651905,6,10,23,20.7,17.1,1.98
82651905,6,11,0,21.8,12.3,2.19
82651905,6,11,1,20.3,15.0,1.87
82651905,6,11,2,20.2,14.4,2.2
82651905,6,11,3,20.7,17.2,2.41
82651905,6,11,4,20.1,16.6,1.93
82651905,6,11,5,20.1,14.8,2.14
82651905,6,11,6,19.9,13.1,2.06
82651905,6,11,7,20.2,17.3,1.97
82651905,6,11,8,20.2,15.1,2.62
82651905,6,11,9,20.0,12.0,2.82
82651905,6,11,10,20.5,12.1,2.41
82651905,6,11,11,19.4,16.1,2.44
82651905,6,11,12,20.8,12.6,2.75
82651905,6,11,13,20.3,18.9,2.02
82651905,6,11,14,20.4,13.3,2.02
82651905,6,11,15,20.9,15.1,2.49
82651905,6,11,16,20.8,15.4,2.5
82651905,6,11,17,20.3,13.7,2.49
82651905,6,11,18,20.8,10.6,2.26
82651905,6,11,19,21.4,15.5,2.53
82651905,6,11,20,20.1,13.6,2.21
82651905,6,11,21,21.0,15.3,1.65
82651905,6,11,22,20.0,14.8,1.51
82651905,6,11,23,21.2,15.6,1.84
82651905,6,12,0,20.2,18.2,1.86
82651905,6,12,1,20.2,13.9,1.92
82651905,6,12,2,21.2,14.1,2.62
82651905,6,12,3,20.9,11.7,2.3
82651905,6,12,4,20.2,14.6,1.78
82651905,6,12,5,20.6,15.8,1.38
82651905,6,12,6,20.2,14.0,2.27
82651905,6,12,7,19.8,15.8,2.46
82651905,6,12,8,20.7,14.6,2.83
82651905,6,12,9,20.4,12.4,2.36
82651905,6,12,10,20.1,15.6,2.81
82651905,6,12,11,21.2,14.5,1.96
82651905,6,12,12,20.1,15.2,2.24
82651905,6,12,13,20.7,13.8,2.1
82651905,6,12,14,21.1,13.6,2.63
82651905,6,12,15,20.5,15.2,1.89
82651905,6,12,16,20.2,14.4,2.4
82651905,6,12,17,20.7,18.3,1.66
82651905,6,12,18,20.8,16.5,2.6
82651905,6,12,19,21.0,15.9,1.94
82651905,6,12,20,21.5,14.5,2.19
82651905,6,12,21,20.4,10.8,1.68
82651905,6,12,22,20.7,13.2,1.62
82651905,6,12,23,19.9,13.5,1.8
82651905,6,13,0,20.9,14.3,2.24
82651905,6,13,1,20.7,14.7,2.17
82651905,6,13,2,20.5,16.1,2.25
82651905,6,13,3,20.3,15.3,1.54
82651905,6,13,4,20.4,17.1,2.1
82651905,6,13,5,20.7,14.1,1.97
82651905,6,13,6,20.1,15.3,1.89
82651905,6,13,7,20.4,15.4,2.02
82651905,6,13,8,20.6,15.2,2.2
82651905,6,13,9,19.8,17.3,2.38
82651905,6,13,10,20.1,16.3,2.59
82651905,6,13,11,20.2,12.1,2.65
82651905,6,13,12,21.4,14.5,2.57
82651905,6,13,13,20.2,14.6,2.91
82651905,6,13,14,20.5,19.0,2.33
82651905,6,13,15,20.1,14.0,2.28
82651905,6,13,16,20.2,12.7,2.54
82651905,6,13,17,19.9,15.5,2.69
82651905,6,13,18,20.9,15.6,1.86
82651905,6,13,19,19.9,14.5,2.0
82651905,6,13,20,21.0,14.2,2.53
82651905,6,13,21,20.8,16.5,1.85
82651905,6,13,22,20.5,12.9,2.31
82651905,6,13,23,21.0,13.9,2.4
82651905,6,14,0,22.1,13.5,1.65
82651905,6,14,1,20.8,16.7,1.75
82651905,6,14,2,20.0,15.1,2.33
82651905,6,14,3,21.3,12.4,2.1
82651905,6,14,4,20.7,12.6,1.56
82651905,6,14,5,21.6,18.3,1.78
82651905,6,14,6,20.3,16.7,2.3
82651905,6,14,7,21.2,16.2,2.53
82651905,6,14,8,20.6,14.5,2.29
82651905,6,14,9,21.9,17.5,2.31
82651905,6,14,10,20.4,12.3,2.35
82651905,6,14,11,22.1,16.0,2.57
82651905,6,14,12,20.8,13.6,2.85
82651905,6,14,13,21.0,13.9,2.63
82651905,6,14,14,21.4,15.9,2.24
82651905,6,14,15,20.2,14.1,2.47
82651905,6,14,16,21.1,13.5,2.61
82651905,6,14,17,20.4,13.4,2.29
82651905,6,14,18,20.6,10.4,2.62
82651905,6,14,19,20.6,15.9,2.16
82651905,6,14,20,20.9,12.3,2.61
82651905,6,14,21,20.8,18.1,2.07
82651905,6,14,22,20.3,13.8,1.89
82651905,6,14,23,20.6,16.9,2.28
82651905,6,15,0,19.4,10.7,2.3
82651905,6,15,1,21.1,15.8,1.88
82651905,6,15,2,21.4,16.3,1.51
82651905,6,15,3,20.7,16.9,1.98
82651905,6,15,4,19.8,11.2,2.79
82651905,6,15,5,20.9,12.9,1.39
82651905,6,15,6,20.2,15.4,1.32
82651905,6,15,7,20.7,14.5,2.45
82651905,6,15,8,20.9,14.8,2.33
82651905,6,15,9,20.8,13.5,2.57
82651905,6,15,10,21.1,17.3,2.05
82651905,6,15,11,20.6,19.4,1.48
82651905,6,15,12,20.6,14.4,2.13
82651905,6,15,13,20.9,15.1,2.81
82651905,6,15,14,20.5,14.3,2.22
82651905,6,15,15,20.2,16.7,2.07
82651905,6,15,16,20.8,15.8,1.42
82651905,6,15,17,20.0,12.0,1.81
82651905,6,15,18,20.5,12.9,2.59
82651905,6,15,19,19.9,12.1,2.17
82651905,6,15,20,20.3,19.5,2.12
82651905,6,15,21,20.3,15.4,1.76
82651905,6,15,22,20.1,12.9,1.64
82651905,6,15,23,21.1,12.7,1.99
82651905,6,16,0,21.1,15.7,1.74
82651905,6,16,1,21.2,15.9,1.66
82651905,6,16,2,20.5,15.6,1.7
82651905,6,16,3,20.3,13.2,2.06
82651905,6,16,4,21.0,14.6,1.92
82651905,6,16,5,20.6,14.2,1.86
82651905,6,16,6,20.6,12.1,2.83
82651905,6,16,7,19.3,12.1,2.48
82651905,6,16,8,20.9,14.8,2.31
82651905,6,16,9,20.9,14.4,2.3
82651905,6,16,10,20.6,15.1,2.52
82651905,6,16,11,21.0,15.5,2.48
82651905,6,16,12,20.9,16.9,1.94
82651905,6,16,13,20.2,12.4,2.01
82651905,6,16,14,20.4,15.2,1.63
82651905,6,16,15,20.0,15.4,2.81
82651905,6,16,16,21.3,13.3,2.2
82651905,6,16,17,21.0,14.1,2.42
82651905,6,16,18,20.1,13.3,2.3
82651905,6,16,19,20.9,18.1,2.22
82651905,6,16,20,20.7,14.1,2.08
82651905,6,16,21,20.2,14.8,1.62
82651905,6,16,22,20.6,13.3,1.75
82651905,6,16,23,21.0,12.9,1.96
82651905,6,17,0,21.0,11.2,1.66
82651905,6,17,1,21.7,16.0,1.65
82651905,6,17,2,20.6,15.3,1.6
82651905,6,17,3,20.4,13.2,2.0
82651905,6,17,4,20.8,12.0,2.05
82651905,6,17,5,20.5,14.1,2.18
82651905,6,17,6,20.3,12.8,2.52
82651905,6,17,7,20.1,13.3,2.21
82651905,6,17,8,18.8,11.2,1.99
82651905,6,17,9,20.9,14.2,1.72
82651905,6,17,10,19.7,14.2,2.41
82651905,6,17,11,20.1,15.9,2.1
82651905,6,17,12,20.7,13.4,2.38
82651905,6,17,13,20.4,13.0,2.54
82651905,6,17,14,21.6,10.6,2.98
82651905,6,17,15,19.8,15.9,1.72
82651905,6,17,16,21.7,15.4,1.92
82651905,6,17,17,21.2,13.7,2.24
82651905,6,17,18,21.0,11.0,2.01
82651905,6,17,19,21.3,11.2,1.84
82651905,6,17,20,20.7,12.5,2.57
82651905,6,17,21,19.7,15.5,1.67
82651905,6,17,22,20.8,14.2,1.63
82651905,6,17,23,19.8,10.6,1.83
82651905,6,18,0,20.3,14.4,2.31
82651905,6,18,1,20.5,11.9,1.9
82651905,6,18,2,20.1,12.5,1.69
82651905,6,18,3,21.0,15.5,1.73
82651905,6,18,4,20.4,15.1,2.03
82651905,6,18,5,20.7,15.7,2.33
82651905,6,18,6,20.5,13.5,2.47
82651905,6,18,7,20.6,15.3,1.96
82651905,6,18,8,20.1,12.3,2.22
82651905,6,18,9,20.0,13.0,3.02
82651905,6,18,10,20.5,12.8,2.73
82651905,6,18,11,20.1,13.5,2.34
82651905,6,18,12,21.2,10.9,1.87
82651905,6,18,13,19.9,13.0,2.31
82651905,6,18,14,21.7,16.3,1.86
82651905,6,18,15,20.7,11.2,2.22
82651905,6,18,16,20.6,10.7,2.17
82651905,6,18,17,20.3,10.9,2.34
82651905,6,18,18,20.9,18.7,1.99
82651905,6,18,19,20.4,14.3,1.91
82651905,6,18,20,20.7,12.8,1.78
82651905,6,18,21,21.0,13.5,2.03
82651905,6,18,22,20.9,13.8,1.89
82651905,6,18,23,21.2,12.0,1.54
82651905,6,19,0,20.8,12.3,2.27
82651905,6,19,1,20.1,13.0,1.84
82651905,6,19,2,19.5,11.8,2.05
82651905,6,19,3,20.6,12.5,2.07
82651905,6,19,4,20.6,14.0,2.1
82651905,6,19,5,21.5,11.3,2.33
82651905,6,19,6,20.5,18.5,1.58
82651905,6,19,7,20.7,14.8,2.31
82651905,6,19,8,20.9,10.7,2.36
82651905,6,19,9,20.8,8.3,2.95
82651905,6,19,10,21.0,11.8,2.73
82651905,6,19,11,20.1,14.6,2.76
82651905,6,19,12,20.0,14.2,2.11
82651905,6,19,13,20.4,13.0,2.83
82651905,6,19,14,19.4,12.0,2.5
82651905,6,19,15,20.5,11.4,2.68
82651905,6,19,16,20.2,12.3,2.58
82651905,6,19,17,20.7,11.1,2.53
82651905,6,19,18,20.4,12.3,1.96
82651905,6,19,19,20.0,15.8,2.35
82651905,6,19,20,21.2,11.6,2.33
82651905,6,19,21,20.6,14.3,1.6
82651905,6,19,22,21.0,14.6,1.85
82651905,6,19,23,20.6,10.9,1.8
82651905,6,20,0,20.8,11.4,1.7
82651905,6,20,1,19.9,15.2,2.2
82651905,6,20,2,21.2,11.2,1.72
82651905,6,20,3,21.0,12.9,1.72
82651905,6,20,4,20.5,17.1,2.54
82651905,6,20,5,20.7,15.0,1.97
82651905,6,20,6,21.0,13.2,2.44
82651905,6,20,7,20.3,14.7,2.56
82651905,6,20,8,19.7,12.9,2.59
82651905,6,20,9,20.4,15.0,2.34
82651905,6,20,10,20.6,8.9,2.62
82651905,6,20,11,20.5,12.7,2.62
82651905,6,20,12,21.2,8.8,2.59
82651905,6,20,13,20.0,13.3,2.64
82651905,6,20,14,20.1,12.4,2.37
82651905,6,20,15,20.0,15.6,2.22
82651905,6,20,16,20.7,14.3,2.85
82651905,6,20,17,19.8,11.8,2.22
82651905,6,20,18,20.9,12.1,2.3
82651905,6,20,19,20.1,13.6,2.3
82651905,6,20,20,20.1,11.7,2.36
82651905,6,20,21,21.4,12.8,2.21
82651905,6,20,22,21.1,15.5,1.58
82651905,6,20,23,20.6,11.2,2.2
82651905,6,21,0,19.9,11.9,2.18
82651905,6,21,1,21.5,12.2,2.44
82651905,6,21,2,20.4,19.1,1.99
82651905,6,21,3,20.6,14.0,2.42
82651905,6,21,4,21.0,15.0,1.75
82651905,6,21,5,19.5,14.3,1.83
82651905,6,21,6,20.2,14.4,2.28
82651905,6,21,7,20.5,13.7,2.61
82651905,6,21,8,20.6,13.5,2.27
82651905,6,21,9,19.9,9.8,2.33
82651905,6,21,10,20.7,13.4,1.92
82651905,6,21,11,20.5,12.5,2.58
82651905,6,21,12,21.4,13.8,2.38
82651905,6,21,13,21.0,12.5,2.34
82651905,6,21,14,20.4,14.2,2.64
82651905,6,21,15,20.4,14.5,2.29
82651905,6,21,16,21.0,6.8,2.66
82651905,6,21,17,20.7,11.8,2.63
82651905,6,21,18,19.8,8.9,3.11
82651905,6,21,19,21.6,13.1,2.06
82651905,6,21,20,20.0,12.0,1.94
82651905,6,21,21,21.8,15.3,1.7
82651905,6,21,22,20.7,13.0,2.22
82651905,6,21,23,20.2,11.6,1.8
82651905,6,22,0,19.3,14.4,1.87
82651905,6,22,1,20.9,11.9,2.03
82651905,6,22,2,19.7,11.5,2.62
82651905,6,22,3,20.7,13.3,2.45
82651905,6,22,4,21.5,15.7,1.55
82651905,6,22,5,20.0,14.2,2.61
82651905,6,22,6,20.9,13.6,1.85
82651905,6,22,7,20.1,18.0,2.1
82651905,6,22,8,21.1,11.0,2.2
82651905,6,22,9,20.6,11.0,2.38
82651905,6,22,10,20.5,12.7,2.14
82651905,6,22,11,21.1,15.5,2.82
82651905,6,22,12,20.8,10.6,2.53
82651905,6,22,13,20.1,15.9,2.36
82651905,6,22,14,21.4,9.5,2.27
82651905,6,22,15,19.8,12.2,2.01
82651905,6,22,16,20.7,12.7,2.23
82651905,6,22,17,20.1,10.6,2.58
82651905,6,22,18,19.8,11.1,2.31
82651905,6,22,19,20.0,14.0,2.44
82651905,6,22,20,20.5,15.2,2.08
82651905,6,22,21,20.7,8.1,2.35
82651905,6,22,22,21.0,12.7,2.25
82651905,6,22,23,21.3,12.1,2.13
82651905,6,23,0,20.7,12.5,2.36
82651905,6,23,1,20.3,11.7,2.29
82651905,6,23,2,21.0,9.7,2.51
82651905,6,23,3,20.2,15.4,2.21
82651905,6,23,4,19.7,14.6,2.48
82651905,6,23,5,21.0,12.0,2.49
82651905,6,23,6,21.2,11.3,2.86
82651905,6,23,7,20.1,11.0,2.24
82651905,6,23,8,21.5,7.1,2.9
82651905,6,23,9,20.8,12.9,1.98
82651905,6,23,10,20.7,13.8,2.67
82651905,6,23,11,20.3,12.5,2.49
82651905,6,23,12,21.0,12.0,2.78
82651905,6,23,13,19.8,12.4,2.98
82651905,6,23,14,20.3,10.5,2.79
82651905,6,23,15,20.1,11.2,2.36
82651905,6,23,16,19.9,11.8,2.08
82651905,6,23,17,20.9,13.5,2.44
82651905,6,23,18,20.7,14.9,2.07
82651905,6,23,19,20.9,11.6,2.46
82651905,6,23,20,20.4,10.0,2.15
82651905,6,23,21,21.0,12.2,1.87
82651905,6,23,22,20.6,16.1,1.85
82651905,6,23,23,20.3,10.1,2.35
82651905,6,24,0,20.2,13.8,2.05
82651905,6,24,1,19.5,14.7,1.73
82651905,6,24,2,21.1,11.3,2.7
82651905,6,24,3,21.0,10.6,2.19
82651905,6,24,4,22.0,13.2,1.46
82651905,6,24,5,20.3,12.7,2.49
82651905,6,24,6,20.2,13.4,2.23
82651905,6,24,7,19.7,16.1,2.09
82651905,6,24,8,21.0,12.3,2.33
82651905,6,24,9,20.9,9.6,2.51
82651905,6,24,10,21.3,12.1,2.97
82651905,6,24,11,20.1,12.4,2.61
82651905,6,24,12,20.9,14.5,2.46
82651905,6,24,13,20.3,11.5,2.44
82651905,6,24,14,21.2,11.1,3.04
82651905,6,24,15,20.8,9.2,2.84
82651905,6,24,16,19.7,13.0,2.65
82651905,6,24,17,20.4,18.6,2.11
82651905,6,24,18,19.5,11.4,2.63
82651905,6,24,19,19.9,12.8,2.33
82651905,6,24,20,20.0,10.7,2.15
82651905,6,24,21,20.2,9.3,2.41
82651905,6,24,22,20.4,12.7,2.72
82651905,6,24,23,20.6,11.9,2.17
82651905,6,25,0,20.6,7.0,2.73
82651905,6,25,1,20.5,15.0,2.31
82651905,6,25,2,20.7,12.6,2.27
82651905,6,25,3,19.9,11.9,2.66
82651905,6,25,4,20.5,10.9,1.6
82651905,6,25,5,21.2,12.6,1.67
82651905,6,25,6,20.4,12.6,2.79
82651905,6,25,7,20.8,12.5,2.13
82651905,6,25,8,20.7,13.8,2.34
82651905,6,25,9,20.9,14.3,2.85
82651905,6,25,10,20.7,15.7,2.35
82651905,6,25,11,20.9,10.0,3.1
82651905,6,25,12,20.8,10.5,2.46
82651905,6,25,13,20.8,12.4,2.66
82651905,6,25,14,20.7,10.1,2.59
82651905,6,25,15,20.0,10.4,2.97
82651905,6,25,16,19.9,12.6,2.29
82651905,6,25,17,20.3,13.4,1.99
82651905,6,25,18,21.3,14.2,2.05
82651905,6,25,19,20.4,11.2,2.16
82651905,6,25,20,20.7,12.5,1.98
82651905,6,25,21,19.5,12.1,1.95
82651905,6,25,22,20.6,11.6,2.48
82651905,6,25,23,20.6,9.9,2.63
82651905,6,26,0,19.2,9.7,2.33
82651905,6,26,1,20.7,12.9,1.87
82651905,6,26,2,19.7,9.9,2.06
82651905,6,26,3,20.1,8.0,1.74
82651905,6,26,4,21.0,11.4,2.34
82651905,6,26,5,20.6,14.4,1.92
82651905,6,26,6,20.3,5.9,3.05
82651905,6,26,7,20.2,10.9,1.99
82651905,6,26,8,20.3,12.8,2.18
82651905,6,26,9,20.6,7.8,2.62
82651905,6,26,10,19.9,11.0,2.66
82651905,6,26,11,21.1,9.1,3.18
82651905,6,26,12,19.9,9.4,2.22
82651905,6,26,13,19.6,10.6,2.47
82651905,6,26,14,21.0,9.1,2.19
82651905,6,26,15,20.3,9.0,2.83
82651905,6,26,16,20.5,11.3,2.24
82651905,6,26,17,20.8,15.8,2.13
82651905,6,26,18,20.1,12.9,2.21
82651905,6,26,19,20.6,13.4,2.22
82651905,6,26,20,20.8,12.9,2.11
82651905,6,26,21,21.3,9.9,1.97
82651905,6,26,22,20.3,11.9,2.16
82651905,6,26,23,20.3,13.5,1.79
82651905,6,27,0,20.8,12.9,2.3
82651905,6,27,1,20.6,11.7,2.14
82651905,6,27,2,20.4,12.3,1.8
82651905,6,27,3,21.3,16.2,2.67
82651905,6,27,4,19.7,12.9,2.65
82651905,6,27,5,19.8,10.6,3.05
82651905,6,27,6,19.7,11.1,2.24
82651905,6,27,7,21.1,9.1,2.25
82651905,6,27,8,20.8,15.9,2.45
82651905,6,27,9,19.8,14.4,2.65
82651905,6,27,10,20.4,11.3,2.56
82651905,6,27,11,20.5,15.5,1.69
82651905,6,27,12,19.4,12.4,2.18
82651905,6,27,13,20.6,10.3,2.71
82651905,6,27,14,19.9,12.9,2.23
82651905,6,27,15,20.9,11.9,2.04
82651905,6,27,16,19.9,12.8,2.28
82651905,6,27,17,20.6,8.4,1.56
82651905,6,27,18,21.2,9.5,2.25
82651905,6,27,19,21.0,14.1,2.02
82651905,6,27,20,20.8,14.5,2.17
82651905,6,27,21,20.5,13.9,2.23
82651905,6,27,22,19.8,15.5,2.07
82651905,6,27,23,20.3,12.2,2.37
82651905,6,28,0,20.4,12.0,2.05
82651905,6,28,1,20.4,9.2,1.81
82651905,6,28,2,19.7,9.8,2.25
82651905,6,28,3,20.7,7.0,2.14
82651905,6,28,4,19.9,10.3,1.88
82651905,6,28,5,21.3,6.9,2.68
82651905,6,28,6,20.6,13.1,1.82
82651905,6,28,7,21.0,11.7,2.57
82651905,6,28,8,21.0,6.9,2.27
82651905,6,28,9,21.5,10.6,2.43
82651905,6,28,10,20.6,14.9,2.16
82651905,6,28,11,20.3,10.7,2.9
82651905,6,28,12,20.3,8.9,2.83
82651905,6,28,13,21.3,7.3,2.48
82651905,6,28,14,19.8,7.4,2.66
82651905,6,28,15,20.1,11.9,2.84
82651905,6,28,16,20.6,10.0,2.95
82651905,6,28,17,20.4,10.1,2.03
82651905,6,28,18,21.0,10.0,2.8
82651905,6,28,19,19.8,10.5,2.69
82651905,6,28,20,20.5,8.4,2.44
82651905,6,28,21,20.4,11.4,2.16
82651905,6,28,22,20.0,7.9,2.16
82651905,6,28,23,20.9,9.3,1.87
82651905,6,29,0,20.5,12.8,2.16
82651905,6,29,1,20.4,11.5,2.08
82651905,6,29,2,20.1,12.1,2.25
82651905,6,29,3,20.3,15.0,2.14
82651905,6,29,4,20.0,10.6,3.02
82651905,6,29,5,20.9,10.8,2.67
82651905,6,29,6,21.0,10.2,2.56
82651905,6,29,7,21.3,9.8,1.82
82651905,6,29,8,20.7,8.7,2.68
82651905,6,29,9,20.3,10.8,2.97
82651905,6,29,10,20.3,11.4,2.38
82651905,6,29,11,20.7,11.5,3.18
82651905,6,29,12,20.6,10.8,2.72
82651905,6,29,13,20.4,12.5,2.56
82651905,6,29,14,20.4,10.7,2.24
82651905,6,29,15,21.1,9.8,3.0
82651905,6,29,16,20.3,8.7,2.31
82651905,6,29,17,21.2,7.5,2.41
82651905,6,29,18,20.6,13.5,1.66
82651905,6,29,19,20.3,9.2,2.66
82651905,6,29,20,20.1,8.7,2.54
82651905,6,29,21,20.4,9.7,2.28
82651905,6,29,22,20.8,10.0,2.45
82651905,6,29,23,20.3,13.8,2.21
82651905,6,30,0,20.9,9.9,2.1
82651905,6,30,1,20.3,15.8,1.68
82651905,6,30,2,20.4,10.6,1.68
82651905,6,30,3,19.9,14.6,1.98
82651905,6,30,4,20.8,12.3,1.79
82651905,6,30,5,20.4,11.2,2.34
82651905,6,30,6,21.3,13.6,2.17
82651905,6,30,7,20.9,12.7,2.2
82651905,6,30,8,20.5,11.7,2.73
82651905,6,30,9,21.1,15.1,1.99
82651905,6,30,10,20.7,9.4,2.05
82651905,6,30,11,21.0,8.4,2.61
82651905,6,30,12,20.1,9.0,2.43
82651905,6,30,13,20.7,13.9,2.44
82651905,6,30,14,20.8,13.3,2.14
82651905,6,30,15,19.7,9.3,2.7
82651905,6,30,16,21.3,5.6,2.43
82651905,6,30,17,19.9,9.9,2.16
82651905,6,30,18,19.9,8.3,2.67
82651905,6,30,19,19.1,9.3,2.37
82651905,6,30,20,20.7,8.2,2.03
82651905,6,30,21,19.7,7.1,2.12
82651905,6,30,22,20.2,14.0,1.91
82651905,6,30,23,20.9,8.9,1.92
82651905,7,1,0,20.6,13.1,1.96
82651905,7,1,1,20.2,9.8,2.14
82651905,7,1,2,19.7,8.0,2.05
82651905,7,1,3,20.4,11.2,2.39
82651905,7,1,4,20.9,9.4,2.02
82651905,7,1,5,20.9,9.8,2.73
82651905,7,1,6,21.4,10.5,2.31
82651905,7,1,7,20.2,8.6,2.33
82651905,7,1,8,19.8,6.9,2.82
82651905,7,1,9,20.7,10.1,2.55
82651905,7,1,10,20.6,12.1,2.7
82651905,7,1,11,20.5,8.3,2.08
82651905,7,1,12,20.1,10.4,2.73
82651905,7,1,13,19.2,13.1,2.28
82651905,7,1,14,20.0,9.9,2.59
82651905,7,1,15,20.8,10.3,2.5
82651905,7,1,16,20.6,10.2,2.89
82651905,7,1,17,21.0,8.7,1.96
82651905,7,1,18,20.7,8.1,2.98
82651905,7,1,19,20.9,8.1,2.66
82651905,7,1,20,20.9,10.8,2.31
82651905,7,1,21,20.5,11.5,1.75
82651905,7,1,22,20.5,11.6,1.64
82651905,7,1,23,19.0,9.3,2.08
82651905,7,2,0,20.2,12.2,2.28
82651905,7,2,1,20.2,10.6,2.17
82651905,7,2,2,20.4,10.1,2.39
82651905,7,2,3,20.0,3.3,2.16
82651905,7,2,4,21.0,8.3,2.4
82651905,7,2,5,20.1,6.9,2.83
82651905,7,2,6,21.1,11.2,2.78
82651905,7,2,7,20.0,10.1,2.07
82651905,7,2,8,20.2,7.8,2.51
82651905,7,2,9,20.2,10.5,2.41
82651905,7,2,10,20.3,7.0,2.53
82651905,7,2,11,21.1,7.8,2.98
82651905,7,2,12,20.3,8.5,3.54
82651905,7,2,13,20.3,10.9,2.21
82651905,7,2,14,20.1,12.6,2.57
82651905,7,2,15,20.4,8.7,2.7
82651905,7,2,16,20.6,12.5,2.47
82651905,7,2,17,20.4,9.9,2.86
82651905,7,2,18,20.4,10.3,2.5
82651905,7,2,19,21.0,9.7,1.72
82651905,7,2,20,20.6,9.4,1.9
82651905,7,2,21,19.9,10.7,1.91
82651905,7,2,22,20.5,11.2,1.94
82651905,7,2,23,20.2,8.0,2.27
82651905,7,3,0,20.8,9.4,2.17
82651905,7,3,1,20.6,13.1,1.51
82651905,7,3,2,21.1,10.1,1.74
82651905,7,3,3,20.1,10.3,1.61
82651905,7,3,4,20.4,12.0,1.73
82651905,7,3,5,20.0,8.7,2.71
82651905,7,3,6,20.5,9.6,2.34
82651905,7,3,7,19.7,11.3,2.1
82651905,7,3,8,20.7,12.1,1.82
82651905,7,3,9,20.5,4.9,2.49
82651905,7,3,10,20.6,8.2,2.85
82651905,7,3,11,20.9,7.6,2.85
82651905,7,3,12,20.6,9.4,2.56
82651905,7,3,13,19.9,7.8,2.63
82651905,7,3,14,20.2,10.9,2.0
82651905,7,3,15,20.5,9.9,2.31
82651905,7,3,16,20.3,11.3,2.6
82651905,7,3,17,20.4,11.5,2.18
82651905,7,3,18,21.3,10.9,2.84
82651905,7,3,19,20.6,8.9,2.77
82651905,7,3,20,20.7,9.7,2.18
82651905,7,3,21,19.5,8.6,2.25
82651905,7,3,22,20.9,6.8,3.05
82651905,7,3,23,21.9,11.4,2.39
82651905,7,4,0,21.2,9.3,2.26
82651905,7,4,1,20.3,6.5,2.44
82651905,7,4,2,21.6,10.5,2.24
82651905,7,4,3,20.5,9.0,2.3
82651905,7,4,4,20.7,5.3,2.21
82651905,7,4,5,20.4,6.7,2.39
82651905,7,4,6,20.4,8.0,2.07
82651905,7,4,7,19.4,9.8,2.68
82651905,7,4,8,20.9,11.0,2.41
82651905,7,4,9,20.4,10.9,2.73
82651905,7,4,10,20.4,10.6,2.16
82651905,7,4,11,20.6,9.3,3.05
82651905,7,4,12,20.3,12.8,2.85
82651905,7,4,13,20.6,10.7,2.08
82651905,7,4,14,21.1,9.8,2.43
82651905,7,4,15,20.7,10.5,2.4
82651905,7,4,16,20.4,8.5,2.14
82651905,7,4,17,20.4,9.2,2.41
82651905,7,4,18,20.6,5.1,2.81
82651905,7,4,19,20.1,8.5,2.28
82651905,7,4,20,20.6,12.8,1.65
82651905,7,4,21,20.8,9.6,2.51
82651905,7,4,22,20.5,9.5,2.02
82651905,7,4,23,20.3,11.2,1.94
82651905,7,5,0,20.4,9.9,2.71
82651905,7,5,1,20.8,7.6,2.44
82651905,7,5,2,20.0,9.3,2.02
82651905,7,5,3,20.1,6.9,2.06
82651905,7,5,4,19.7,9.6,2.61
82651905,7,5,5,20.5,7.5,2.74
82651905,7,5,6,20.9,11.0,2.2
82651905,7,5,7,21.2,8.1,2.17
82651905,7,5,8,21.3,7.5,2.74
82651905,7,5,9,20.2,8.9,2.77
82651905,7,5,10,20.6,9.9,2.47
82651905,7,5,11,20.3,6.7,2.43
82651905,7,5,12,21.3,8.1,2.7
82651905,7,5,13,21.2,9.3,2.77
82651905,7,5,14,20.6,11.8,2.34
82651905,7,5,15,20.2,4.0,2.92
82651905,7,5,16,18.8,10.3,2.59
82651905,7,5,17,19.8,8.3,2.88
82651905,7,5,18,19.6,8.0,2.37
82651905,7,5,19,19.8,7.7,2.12
82651905,7,5,20,21.4,8.3,2.37
82651905,7,5,21,19.9,10.2,2.75
82651905,7,5,22,20.0,7.9,1.8
82651905,7,5,23,20.0,12.3,1.4
82651905,7,6,0,21.8,10.2,2.16
82651905,7,6,1,20.5,9.4,2.13
82651905,7,6,2,21.0,8.6,2.23
82651905,7,6,3,20.6,11.3,2.12
82651905,7,6,4,19.5,11.6,2.52
82651905,7,6,5,21.3,6.6,2.51
82651905,7,6,6,20.7,7.5,2.77
82651905,7,6,7,20.4,10.2,1.7
82651905,7,6,8,21.4,10.8,2.3
82651905,7,6,9,20.3,8.3,2.38
82651905,7,6,10,20.4,7.4,2.02
82651905,7,6,11,20.3,9.0,2.67
82651905,7,6,12,21.0,11.8,2.48
82651905,7,6,13,20.9,8.9,2.51
82651905,7,6,14,20.6,6.3,2.72
82651905,7,6,15,20.0,9.0,2.62
82651905,7,6,16,20.3,10.4,2.79
82651905,7,6,17,20.0,8.6,2.72
82651905,7,6,18,21.1,11.3,2.43
82651905,7,6,19,19.7,10.5,3.02
82651905,7,6,20,21.3,8.6,2.16
82651905,7,6,21,21.1,8.8,1.91
82651905,7,6,22,20.0,5.1,2.83
82651905,7,6,23,20.3,11.1,2.71
82651905,7,7,0,20.1,8.1,2.11
82651905,7,7,1,20.7,7.9,2.72
82651905,7,7,2,21.2,7.6,2.19
82651905,7,7,3,21.1,9.6,2.45
82651905,7,7,4,20.3,6.4,2.67
